feature,mean_abs_coef
complaint_text__up for,0.11021643319178934
complaint_text__nstemi constant,0.10999869223625922
complaint_text__bleeding intermittent,0.10993190129962253
complaint_text__nstemi for,0.10977146123925703
complaint_text__retention intermittent,0.1090542324412207
complaint_text__risk in,0.1090043441429525
complaint_text__congestion for,0.10891331550013761
complaint_text__disturbance no,0.10889907361193207
complaint_text__problem in,0.10886521369442323
complaint_text__compromise constant,0.10868222882516276
complaint_text__bear since,0.10864721962698339
complaint_text__sensation for,0.10822593495235336
complaint_text__up onset,0.10723398501812911
complaint_text__dysfunction in,0.1071637924808625
complaint_text__bear constant,0.1068113295750619
complaint_text__irritation constant,0.10674926298797882
complaint_text__radiation in,0.10613587580004095
complaint_text__irritation since,0.10549642912159662
complaint_text__acute onset,0.10505528608386053
complaint_text__signs onset,0.1050191120318279
complaint_text__impairment no,0.10496220714239062
complaint_text__ache for,0.10479292851746355
complaint_text__insufficiency intermittent,0.10452573981295339
complaint_text__sweats for,0.10437850433379152
complaint_text__paperwork in,0.10419130610360927
complaint_text__nstemi since,0.10413400005741864
complaint_text__check intermittent,0.10366835068232753
complaint_text__mechanism no,0.10352136795445555
complaint_text__kidney for,0.10168827020479403
complaint_text__failure in,0.10153756190567462
complaint_text__refractory worsening,0.10097858641065086
complaint_text__dysfunction constant,0.1002500197531028
complaint_text__failure intermittent,0.10023107101513333
complaint_text__mechanism onset,0.10009654244858117
complaint_text__state since,0.10005830116954906
complaint_text__monitoring constant,0.1000270889524463
complaint_text__dermatitis onset,0.09990061504519523
complaint_text__bear in,0.09877981184712689
complaint_text__deficits intermittent,0.09857619539480131
complaint_text__fasciitis since,0.09853609038495263
complaint_text__collapse intermittent,0.09848521183040657
complaint_text__deficits since,0.09819349541148162
complaint_text__detachment constant,0.09793156564664886
complaint_text__rest no,0.09793111355399636
complaint_text__bilateral with,0.09785049263908151
complaint_text__haematemesis in,0.09776082288932512
complaint_text__sensation constant,0.09775481304379147
complaint_text__stable onset,0.096874419646426
complaint_text__psychosis in,0.09685981796125309
complaint_text__asthma for,0.09657607495992385
complaint_text__intent constant,0.09644789919162819
complaint_text__vision intermittent,0.09623754343339011
complaint_text__mechanism in,0.0961802915333944
complaint_text__inquiry intermittent,0.09576078481930318
complaint_text__monitoring onset,0.09565064316328328
complaint_text__hypoxia since,0.09512592163713494
complaint_text__congestion intermittent,0.09504989542771039
complaint_text__septicaemia intermittent,0.0949471337676652
complaint_text__bear onset,0.09491286241995009
complaint_text__abdomen for,0.09488832094346188
complaint_text__state intermittent,0.09488530038260028
complaint_text__impairment in,0.09465265089026524
complaint_text__abdomen constant,0.09412323860702806
complaint_text__overdose constant,0.09382566129091555
complaint_text__septicaemia worsening,0.09357277574802857
complaint_text__status since,0.09356009022269986
complaint_text__risk onset,0.093077589496154
complaint_text__signs no,0.0928125855280301
complaint_text__injuries constant,0.09244975336326446
complaint_text__syndrome since,0.09213526502978926
complaint_text__rest since,0.09211690697108896
complaint_text__emergency constant,0.09183822693992519
complaint_text__rest constant,0.09162490765908946
complaint_text__embolism onset,0.09129243230826568
complaint_text__sweats onset,0.09121717653375513
complaint_text__sweats intermittent,0.0911300526628033
complaint_text__insufficiency since,0.09067951121217702
complaint_text__occlusion worsening,0.09067232785748924
complaint_text__sweats since,0.09045345308898917
complaint_text__up intermittent,0.08949466134557796
complaint_text__plan intermittent,0.08945183639416578
complaint_text__risk worsening,0.08927858184809881
complaint_text__diabetic constant,0.08839083394580212
complaint_text__pneumothorax intermittent,0.08671362730900951
complaint_text__urticaria onset,0.08653992779840267
complaint_text__abdomen onset,0.08592464852629443
complaint_text__activity worsening,0.08581669867454544
complaint_text__check constant,0.08581320592833493
complaint_text__sweats in,0.08520496461787297
complaint_text__unstable intermittent,0.08485380141241666
complaint_text__sweats constant,0.08458350980424992
complaint_text__thorax no,0.08435412119056715
complaint_text__emergency in,0.08430079764310879
complaint_text__purpura constant,0.08398215312078837
complaint_text__emergency no,0.08315621039138353
complaint_text__bronchospasm onset,0.0831513751251963
complaint_text__kidney since,0.08306900623215649
complaint_text__fasciitis worsening,0.08299680973029422
complaint_text__arrest onset,0.08235864258057515
complaint_text__abdomen intermittent,0.08217625426131968
complaint_text__haemothorax since,0.08181428992673281
complaint_text__acute since,0.08118904958801357
complaint_text__bronchospasm constant,0.08066789312821111
complaint_text__risk no,0.08028965848155195
complaint_text__asthma constant,0.0802176142380481
complaint_text__arrest in,0.08010054579365118
complaint_text__risk constant,0.077935261143593
complaint_text__deficits for,0.0776294714616318
complaint_text__refractory since,0.07734842845170538
complaint_text__psychosis for,0.07688345391225851
complaint_text__compromise since,0.07666488848655906
complaint_text__impairment intermittent,0.07646504688125273
complaint_text__embolism for,0.07585780975268668
complaint_text__purpura intermittent,0.07569179323122743
complaint_text__thorax with,0.07566944878414882
complaint_text__risk since,0.07557081956941339
complaint_text__sweats no,0.07527434407213814
complaint_text__up constant,0.07508868477570847
complaint_text__deficits constant,0.07450689364183603
complaint_text__thorax since,0.07386685630060107
complaint_text__angioedema intermittent,0.07324772270672732
complaint_text__glaucoma worsening,0.07285684941015294
complaint_text__unresponsive constant,0.0717462574931031
complaint_text__haematemesis constant,0.07102568327382378
complaint_text__acute in,0.07097790249259175
complaint_text__seizure constant,0.0701444519759037
complaint_text__requirement intermittent,0.06978512222552427
complaint_text__embolism intermittent,0.06973301763251813
complaint_text__injuries onset,0.06969709057046868
complaint_text__haematemesis onset,0.06955644621738422
complaint_text__compromise for,0.06900644984792942
complaint_text__arrest for,0.06842785558492077
complaint_text__purpura since,0.06828743744721108
complaint_text__haematemesis intermittent,0.06822082214729219
complaint_text__kidney onset,0.0681103953044666
complaint_text__cause intermittent,0.06803510961911807
complaint_text__arrest constant,0.06795236605038507
complaint_text__ongoing for,0.06756067823557907
complaint_text__ischaemia in,0.0665894853402667
complaint_text__disturbance since,0.06647108655671685
complaint_text__incontinence in,0.06639184010224902
complaint_text__abdomen since,0.0660621895653402
complaint_text__storm since,0.06524691550496649
complaint_text__amputation since,0.06499502856839831
complaint_text__deficit for,0.0633697362532922
complaint_text__signs constant,0.06167577362938936
complaint_text__check onset,0.06125853763952971
numeric__age,0.061158782270103004
complaint_text__instability for,0.06093670660371568
complaint_text__compromise intermittent,0.060688929674705
complaint_text__haemothorax no,0.05810222749882663
complaint_text__treatment in,0.05796944925417129
complaint_text__asthma no,0.057901826887688454
complaint_text__hepatitis worsening,0.05725372932945204
complaint_text__cause worsening,0.057061438501659
complaint_text__unresponsive intermittent,0.05664974595666198
complaint_text__bronchospasm for,0.0566042302982402
complaint_text__activity constant,0.05599119935993513
complaint_text__state in,0.05498600959989801
complaint_text__ongoing in,0.05461032084240278
complaint_text__bronchospasm since,0.054520247192219706
complaint_text__storm for,0.054012261483114186
complaint_text__septicaemia for,0.05281909593245848
complaint_text__bronchospasm in,0.052709994724243946
complaint_text__syndrome constant,0.05247932559989156
complaint_text__collapse onset,0.05176084241331702
complaint_text__occlusion for,0.050931894021759
complaint_text__spread for,0.049790849873937955
complaint_text__spread intermittent,0.049640614282002865
complaint_text__injuries in,0.04961746788676834
complaint_text__necrolysis in,0.049589436391609246
complaint_text__hepatitis in,0.04951188537599409
complaint_text__activity since,0.049507640987913805
complaint_text__refractory no,0.04919178450275004
complaint_text__asthma onset,0.048621820551492195
complaint_text__abdomen in,0.04858967228632195
complaint_text__deficit in,0.048054061016014775
complaint_text__storm intermittent,0.0480369473403218
complaint_text__compromise onset,0.04796060555744164
complaint_text__gcs worsening,0.04661248808055844
complaint_text__ongoing worsening,0.04656751602087384
complaint_text__embolism constant,0.04640810474499503
complaint_text__thorax constant,0.045102164853089925
complaint_text__angioedema since,0.04506943227066454
complaint_text__deficit constant,0.04501806286590889
complaint_text__activity for,0.04451723513720608
complaint_text__occlusion constant,0.04447188032577661
complaint_text__disturbance intermittent,0.04441564193032134
complaint_text__angioedema no,0.043455015245066606
complaint_text__occlusion onset,0.04332076599368525
complaint_text__obtundation worsening,0.042788866322203085
complaint_text__compromise in,0.04261634596674634
complaint_text__collapse in,0.04237051062042826
complaint_text__delirium for,0.04218049848080973
complaint_text__spread since,0.04215163865182821
complaint_text__gcs for,0.04196883300082624
complaint_text__injury in,0.04110140574812751
complaint_text__angioedema for,0.04025338710460452
complaint_text__rupture for,0.03846043647614199
complaint_text__obtundation onset,0.03825122068005317
complaint_text__spread in,0.03802445877187432
complaint_text__unstable worsening,0.03781165134754489
complaint_text__pneumothorax in,0.03767876043196605
complaint_text__fasciitis in,0.03734200147817569
complaint_text__ongoing onset,0.03643304002286034
complaint_text__requirement onset,0.036160406476158376
complaint_text__bronchospasm intermittent,0.035700685036055745
complaint_text__bronchospasm no,0.03525744967857593
complaint_text__requirement worsening,0.03498068877456487
complaint_text__refractory in,0.03473773970390644
complaint_text__bilateral worsening,0.03412684472666981
complaint_text__ischaemia constant,0.033665205144341286
complaint_text__peritonitis worsening,0.033425812141347086
complaint_text__treatment intermittent,0.03327227022136388
complaint_text__ischaemia onset,0.033183912906199105
complaint_text__obtundation for,0.03289818437971953
complaint_text__rupture since,0.032524858766883755
complaint_text__fasciitis for,0.03225598065634026
complaint_text__peritonitis constant,0.03158077847018669
complaint_text__deficit intermittent,0.031330769672657174
complaint_text__spread worsening,0.030252680801032678
complaint_text__gcs since,0.029454351151373164
complaint_text__spread constant,0.028448561365579016
complaint_text__thorax in,0.028320314347589533
complaint_text__bilateral no,0.027281548040458452
complaint_text__hepatitis onset,0.02671584073273976
complaint_text__fasciitis intermittent,0.025921654954717592
complaint_text__unstable for,0.023819272975012268
complaint_text__injury no,0.023265443220095994
complaint_text__gcs in,0.022599853087084232
complaint_text__requirement no,0.02243502411369228
complaint_text__ongoing no,0.021232464344995306
complaint_text__unstable onset,0.02089433004084209
complaint_text__peritonitis intermittent,0.02062801666929175
complaint_text__bilateral in,0.019559506850083633
complaint_text__treatment onset,0.019367230794772164
complaint_text__pregnancy in,0.018788421542876264
complaint_text__pregnancy intermittent,0.018183377626382353
complaint_text__treatment worsening,0.017899177294968014
complaint_text__peritonitis since,0.017659316913242927
complaint_text__gcs onset,0.017199267368447048
complaint_text__requirement since,0.015551922854784073
complaint_text__treatment no,0.015506266446850884
complaint_text__requirement for,0.014030168241044716
numeric__chief_complaint_missing,0.0
